labeled,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
0,57,33,16,5,49,3,33,0,3,42,24,15,3,9,6,1,2,3,3,0,0,0,0,0,0
1,56,40,13,2,53,1,21,19,2,35,24,9,2,20,16,4,0,0,0,0,0,0,0,0,0
1,137,119,14,1,133,3,76,43,4,51,44,7,0,31,28,3,0,27,24,2,1,25,23,2,0
0,21,20,0,0,20,1,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,19,2,0,21,3,19,0,3,12,10,2,0,4,4,0,0,5,5,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,15,2,0,17,2,15,0,2,3,3,0,0,14,12,2,0,0,0,0,0,0,0,0,0
1,56,43,12,0,55,1,27,16,2,41,32,9,0,14,11,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,42,8,1,50,1,27,15,2,38,30,7,1,13,12,1,0,0,0,0,0,0,0,0,0
0,20,19,0,0,19,1,19,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,39,10,0,49,1,24,15,2,39,30,9,0,10,9,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,26,2,3,28,2,26,0,2,14,14,0,0,17,12,2,3,0,0,0,0,0,0,0,0
0,25,24,0,0,24,1,24,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,22,1,1,23,1,22,0,1,24,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,9,9,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,57,42,14,0,56,1,28,14,2,40,31,9,0,16,11,5,0,0,0,0,0,0,0,0,0
0,31,28,0,1,28,2,28,0,2,21,20,0,1,8,8,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,16,2,0,18,3,16,0,3,6,4,2,0,9,9,0,0,3,3,0,0,0,0,0,0
0,16,13,0,0,13,3,13,0,3,5,5,0,0,5,5,0,0,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,44,7,0,51,1,31,13,2,36,29,7,0,15,15,0,0,0,0,0,0,0,0,0,0
1,57,45,11,0,56,1,28,17,2,41,33,8,0,15,12,3,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,39,12,1,51,1,27,12,2,39,27,11,1,13,12,1,0,0,0,0,0,0,0,0,0
1,46,35,9,1,44,1,22,13,2,38,30,7,1,7,5,2,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,6,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,14,14,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,118,95,15,5,110,3,51,44,4,32,29,3,0,26,22,3,1,30,23,5,2,27,21,4,2
1,41,31,8,1,39,1,21,10,2,36,28,7,1,4,3,1,0,0,0,0,0,0,0,0,0
0,34,27,1,3,28,3,27,0,3,1,0,1,0,27,24,0,3,3,3,0,0,0,0,0,0
1,39,29,8,1,37,1,21,8,2,31,25,5,1,7,4,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,39,10,0,49,1,30,9,2,40,31,9,0,9,8,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,16,3,0,19,3,16,0,3,7,4,3,0,9,9,0,0,3,3,0,0,0,0,0,0
0,40,21,11,5,32,3,21,0,3,25,12,10,3,9,6,1,2,3,3,0,0,0,0,0,0
0,20,15,0,4,15,1,15,0,1,19,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,135,112,19,1,131,3,79,33,4,52,46,6,0,27,25,2,0,29,22,6,1,24,19,5,0
1,140,116,20,1,136,3,69,47,4,45,39,6,0,31,28,3,0,36,28,8,0,25,21,3,1
1,49,36,11,1,47,1,19,17,2,36,27,8,1,12,9,3,0,0,0,0,0,0,0,0,0
1,48,38,8,1,46,1,27,11,2,32,24,7,1,15,14,1,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,55,42,10,2,52,1,28,14,2,38,30,7,1,16,12,3,1,0,0,0,0,0,0,0,0
1,131,105,20,3,125,3,75,30,4,51,44,6,1,29,25,3,1,28,22,5,1,20,14,6,0
1,53,44,7,1,51,1,29,15,2,37,29,7,1,15,15,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,9,9,5,18,2,9,0,2,14,2,8,4,9,7,1,1,0,0,0,0,0,0,0,0
1,55,44,8,2,52,1,30,14,2,35,26,7,2,19,18,1,0,0,0,0,0,0,0,0,0
0,18,15,0,2,15,1,15,0,1,17,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,38,33,0,0,33,5,33,0,5,3,3,0,0,10,10,0,0,8,8,0,0,9,9,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,0,1,4,1,4,0,2,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0
1,50,41,6,2,47,1,30,11,2,42,36,5,1,7,5,1,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,0,0,24,3,24,0,3,15,15,0,0,6,6,0,0,3,3,0,0,0,0,0,0
1,49,39,9,0,48,1,30,9,2,41,32,9,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,17,0,0,17,4,17,0,4,3,3,0,0,6,6,0,0,5,5,0,0,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,44,11,0,55,1,28,16,2,37,28,9,0,18,16,2,0,0,0,0,0,0,0,0,0
0,7,5,0,0,5,2,5,0,2,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,41,8,1,49,1,19,22,2,36,30,6,0,14,11,2,1,0,0,0,0,0,0,0,0
1,57,46,8,2,54,1,30,16,2,40,32,7,1,16,14,1,1,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,14,10,4,24,3,14,0,3,16,5,9,2,9,6,1,2,3,3,0,0,0,0,0,0
1,122,99,18,2,117,3,56,43,4,34,29,4,1,26,21,5,0,29,25,3,1,30,24,6,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1,54,43,10,0,53,1,24,19,2,38,29,9,0,15,14,1,0,0,0,0,0,0,0,0,0
0,19,14,2,0,16,3,14,0,3,4,3,1,0,3,2,1,0,9,9,0,0,0,0,0,0
1,62,46,13,1,59,2,27,19,2,36,26,9,1,24,20,4,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,1,1,0,0,15,15,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,11,7,3,0,10,1,7,0,1,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,26,11,5,37,3,26,0,3,30,17,10,3,9,6,1,2,3,3,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,118,97,17,1,114,3,61,36,4,32,26,6,0,30,28,2,0,28,23,5,0,25,20,4,1
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,34,11,16,4,27,3,11,0,3,19,2,15,2,9,6,1,2,3,3,0,0,0,0,0,0
0,36,15,12,6,27,3,15,0,3,17,2,11,4,9,6,1,2,7,7,0,0,0,0,0,0
1,46,36,9,0,45,1,26,10,2,38,30,8,0,7,6,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,127,102,19,3,121,3,46,56,4,37,26,9,2,29,27,2,0,35,30,5,0,23,19,3,1
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,32,11,0,43,1,19,13,2,35,25,10,0,8,7,1,0,0,0,0,0,0,0,0,0
0,20,10,4,4,14,2,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,1,14,1,14,0,1,15,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,22,0,0,22,1,22,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,10,0,2,10,2,10,0,2,8,7,0,1,4,3,0,1,0,0,0,0,0,0,0,0
0,13,10,1,0,11,2,10,0,2,4,3,1,0,7,7,0,0,0,0,0,0,0,0,0,0
1,65,52,11,0,63,2,36,16,2,35,27,8,0,28,25,3,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,25,13,2,30,22,8,0,18,16,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,14,7,2,21,4,14,0,4,4,1,2,1,7,1,5,1,5,5,0,0,7,7,0,0
1,53,39,12,1,51,1,25,14,2,38,29,9,0,14,10,3,1,0,0,0,0,0,0,0,0
0,50,28,11,7,39,4,28,0,4,31,16,10,5,10,7,1,2,3,3,0,0,2,2,0,0
1,51,35,13,2,48,1,27,8,2,43,32,10,1,7,3,3,1,0,0,0,0,0,0,0,0
0,41,22,11,4,33,4,22,0,4,22,10,10,2,10,7,1,2,3,3,0,0,2,2,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,25,0,0,25,4,25,0,4,6,6,0,0,11,11,0,0,5,5,0,0,3,3,0,0
1,46,36,9,0,45,1,30,6,2,36,30,6,0,9,6,3,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,10,1,1,11,2,10,0,2,10,9,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,44,31,11,1,42,1,20,11,2,33,25,7,1,10,6,4,0,0,0,0,0,0,0,0,0
0,14,11,0,0,11,3,11,0,3,3,3,0,0,6,6,0,0,2,2,0,0,0,0,0,0
0,16,11,3,0,14,2,11,0,2,4,1,3,0,10,10,0,0,0,0,0,0,0,0,0,0
1,57,46,10,0,56,1,35,11,2,41,34,7,0,15,12,3,0,0,0,0,0,0,0,0,0
0,13,9,1,2,10,1,9,0,2,5,3,1,1,7,6,0,1,0,0,0,0,0,0,0,0
0,12,9,1,0,10,2,9,0,2,5,4,1,0,5,5,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,35,11,0,46,1,25,10,2,34,25,9,0,12,10,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,13,13,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,6,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,11,8,2,0,10,1,8,0,1,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,3,3,0,0,18,18,0,0,0,0,0,0,0,0,0,0
0,27,20,2,2,22,3,20,0,3,2,0,2,0,19,17,0,2,3,3,0,0,0,0,0,0
1,46,37,8,0,45,1,27,10,2,37,29,8,0,8,8,0,0,0,0,0,0,0,0,0,0
0,42,24,10,5,34,3,24,0,3,27,15,9,3,9,6,1,2,3,3,0,0,0,0,0,0
1,48,37,8,2,45,1,23,14,2,39,32,6,1,8,5,2,1,0,0,0,0,0,0,0,0
0,2,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,38,10,1,48,1,29,9,2,37,29,7,1,12,9,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,10,0,2,10,1,10,0,1,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,44,34,8,1,42,1,23,11,2,35,27,7,1,8,7,1,0,0,0,0,0,0,0,0,0
1,44,33,9,1,42,1,22,11,2,38,30,7,1,5,3,2,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,36,6,1,42,1,23,13,2,37,31,5,1,6,5,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,39,15,5,54,3,39,0,3,42,25,14,3,14,11,1,2,3,3,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,41,8,0,49,1,25,16,2,36,28,8,0,13,13,0,0,0,0,0,0,0,0,0,0
1,81,60,15,4,75,2,31,29,3,34,25,6,3,22,19,3,0,23,16,6,1,0,0,0,0
0,9,1,6,0,7,2,1,0,2,6,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,17,0,0,17,1,17,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,134,110,19,2,129,3,74,36,4,48,42,6,0,30,24,5,1,31,26,4,1,22,18,4,0
0,32,23,4,3,27,2,23,0,2,14,7,4,3,16,16,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,43,11,0,54,1,28,15,2,35,26,9,0,19,17,2,0,0,0,0,0,0,0,0,0
1,136,124,8,1,132,3,81,43,4,51,46,5,0,28,28,0,0,26,23,2,1,28,27,1,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,15,2,1,17,2,15,0,2,5,3,2,0,13,12,0,1,0,0,0,0,0,0,0,0
0,32,24,3,3,27,2,24,0,2,14,8,3,3,16,16,0,0,0,0,0,0,0,0,0,0
1,117,91,21,2,112,3,50,41,4,33,26,7,0,33,30,2,1,23,16,7,0,25,19,5,1
0,13,10,1,0,11,2,10,0,2,5,4,1,0,6,6,0,0,0,0,0,0,0,0,0,0
1,47,33,10,3,43,1,20,13,2,40,31,8,1,6,2,2,2,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,0,2,23,2,23,0,2,3,3,0,0,22,20,0,2,0,0,0,0,0,0,0,0
0,24,22,0,0,22,2,22,0,2,19,19,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,36,12,1,48,1,26,10,2,37,28,8,1,12,8,4,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,1,3,21,2,20,0,2,22,19,0,3,2,1,1,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,7,2,1,9,1,7,0,1,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,24,6,1,30,1,24,0,1,31,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,7,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,9,9,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,9,9,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,42,10,1,52,1,29,13,2,36,27,8,1,17,15,2,0,0,0,0,0,0,0,0,0
1,55,43,10,1,53,1,28,15,2,39,30,8,1,15,13,2,0,0,0,0,0,0,0,0,0
0,9,6,1,0,7,2,6,0,2,3,3,0,0,4,3,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,35,9,2,44,1,26,9,2,39,30,7,2,7,5,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,41,8,0,49,1,29,12,2,37,31,6,0,12,10,2,0,0,0,0,0,0,0,0,0
1,53,42,10,0,52,1,29,13,2,37,31,6,0,15,11,4,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,19,0,2,19,2,19,0,2,12,10,0,2,9,9,0,0,0,0,0,0,0,0,0,0
1,50,37,12,0,49,1,24,13,2,42,33,9,0,7,4,3,0,0,0,0,0,0,0,0,0
0,20,15,1,0,16,4,15,0,4,2,2,0,0,9,9,0,0,3,3,0,0,2,1,1,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,24,11,5,35,3,24,0,3,28,15,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,49,36,12,0,48,1,25,11,2,38,28,10,0,10,8,2,0,0,0,0,0,0,0,0,0
1,48,35,10,2,45,1,23,12,2,37,27,9,1,10,8,1,1,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,6,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,57,41,14,1,55,1,27,14,2,41,29,12,0,15,12,2,1,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,11,2,1,13,2,11,0,2,10,7,2,1,4,4,0,0,0,0,0,0,0,0,0,0
1,52,40,10,1,50,1,29,11,2,35,26,8,1,16,14,2,0,0,0,0,0,0,0,0,0
1,51,42,7,1,49,1,22,20,2,35,27,7,1,15,15,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,35,7,0,42,1,28,7,2,34,28,6,0,8,7,1,0,0,0,0,0,0,0,0,0
0,19,10,3,4,13,2,10,0,2,16,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0
0,34,12,16,3,28,3,12,0,3,19,3,15,1,9,6,1,2,3,3,0,0,0,0,0,0
1,81,68,11,0,79,2,45,23,3,49,43,6,0,28,23,5,0,2,2,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,14,14,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,43,33,2,4,35,4,33,0,4,3,3,0,0,4,4,0,0,7,7,0,0,25,19,2,4
0,13,7,4,0,11,2,7,0,2,5,1,4,0,6,6,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,39,20,10,6,30,3,20,0,3,15,2,9,4,14,11,1,2,7,7,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,90,16,1,106,3,64,26,4,49,41,8,0,28,23,4,1,26,23,3,0,4,3,1,0
0,34,12,16,3,28,3,12,0,3,19,3,15,1,9,6,1,2,3,3,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,11,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,18,10,3,28,3,18,0,3,14,4,9,1,14,11,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,10,1,0,11,2,10,0,2,3,2,1,0,8,8,0,0,0,0,0,0,0,0,0,0
1,53,43,9,0,52,1,30,13,2,39,31,8,0,13,12,1,0,0,0,0,0,0,0,0,0
0,16,14,1,0,15,1,14,0,1,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,26,11,5,37,3,26,0,3,30,17,10,3,9,6,1,2,3,3,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,5,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,53,40,12,0,52,1,28,12,2,38,28,10,0,14,12,2,0,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,3,3,0,0,13,13,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,19,11,5,30,3,19,0,3,23,10,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,121,95,23,0,118,3,57,38,4,40,35,5,0,23,20,3,0,30,19,11,0,25,21,4,0
0,18,14,1,1,15,2,14,0,2,14,13,0,1,2,1,1,0,0,0,0,0,0,0,0,0
0,13,7,3,0,10,3,7,0,3,4,1,3,0,2,2,0,0,4,4,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,181,29,0,210,6,181,0,6,48,41,7,0,48,45,3,0,48,40,8,0,48,40,8,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
0,33,31,0,0,31,2,31,0,2,22,22,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,16,13,0,1,13,2,13,0,2,6,6,0,0,8,7,0,1,0,0,0,0,0,0,0,0
0,14,10,1,0,11,3,10,0,3,3,3,0,0,5,4,1,0,3,3,0,0,0,0,0,0
0,37,20,10,4,30,3,20,0,3,17,6,9,2,14,11,1,2,3,3,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,6,6,0,0,15,15,0,0,0,0,0,0,0,0,0,0
0,25,20,1,0,21,4,20,0,4,5,5,0,0,11,11,0,0,3,3,0,0,2,1,1,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,18,5,1,23,0,13,5,1,24,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,40,30,9,0,39,1,25,5,2,36,28,8,0,3,2,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108,90,16,0,106,2,59,31,3,50,43,7,0,30,25,5,0,26,22,4,0,0,0,0,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,6,6,0,0,10,10,0,0,0,0,0,0,0,0,0,0
